time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,sunshine_duration,relative_humidity_2m_mean,cloudcover_mean,sunrise,sunset,date,zone,latitude,longitude
2020-02-29,12.200,8.600,10.100,7.000,25.600,45.000,7.640,13797.570,85,96,2020-02-29T07:06,2020-02-29T18:21,2020-02-29,VISEU,40.661,-7.910
2020-03-01,13.200,8.500,10.900,42.900,36.400,78.800,4.610,5808.470,92,96,2020-03-01T07:04,2020-03-01T18:23,2020-03-01,VISEU,40.661,-7.910
2020-03-02,11.900,6.100,9.000,15.600,33.400,81.700,13.050,33650.760,78,76,2020-03-02T07:03,2020-03-02T18:24,2020-03-02,VISEU,40.661,-7.910
2020-03-03,15.100,6.800,11.400,3.300,29.800,57.200,8.010,9373.060,90,98,2020-03-03T07:01,2020-03-03T18:25,2020-03-03,VISEU,40.661,-7.910
2020-03-04,15.300,10.800,12.700,3.800,18.800,34.200,9.180,23653.940,91,95,2020-03-04T06:59,2020-03-04T18:26,2020-03-04,VISEU,40.661,-7.910
2020-03-05,12.100,7.000,10.200,9.900,27.700,50.400,13.300,36000.000,86,68,2020-03-05T06:58,2020-03-05T18:27,2020-03-05,VISEU,40.661,-7.910
2020-03-06,10.900,4.900,8.100,1.000,24.300,46.400,11.570,32915.120,76,54,2020-03-06T06:56,2020-03-06T18:28,2020-03-06,VISEU,40.661,-7.910
2020-03-07,14.900,2.700,8.400,0.000,9.000,16.200,18.300,38272.760,78,19,2020-03-07T06:55,2020-03-07T18:29,2020-03-07,VISEU,40.661,-7.910
2020-03-08,11.900,2.600,7.900,0.800,10.900,19.800,6.790,11117.220,92,87,2020-03-08T06:53,2020-03-08T18:30,2020-03-08,VISEU,40.661,-7.910
2020-03-09,15.400,3.300,9.000,0.000,13.600,24.800,17.510,37877.160,82,63,2020-03-09T06:51,2020-03-09T18:31,2020-03-09,VISEU,40.661,-7.910
2020-03-10,19.700,5.800,12.400,0.000,6.800,16.900,17.300,36000.000,73,49,2020-03-10T06:50,2020-03-10T18:33,2020-03-10,VISEU,40.661,-7.910
2020-03-11,22.900,7.600,15.100,0.000,9.900,18.000,18.420,38665.700,65,40,2020-03-11T06:48,2020-03-11T18:34,2020-03-11,VISEU,40.661,-7.910
2020-03-12,20.500,11.100,15.400,0.000,9.000,19.400,13.570,38441.660,77,84,2020-03-12T06:47,2020-03-12T18:35,2020-03-12,VISEU,40.661,-7.910
2020-03-13,18.400,9.700,13.300,0.000,17.600,32.800,15.810,38860.450,75,58,2020-03-13T06:45,2020-03-13T18:36,2020-03-13,VISEU,40.661,-7.910
2020-03-14,19.900,7.700,12.900,0.000,14.700,29.200,20.130,39113.740,67,0,2020-03-14T06:43,2020-03-14T18:37,2020-03-14,VISEU,40.661,-7.910
2020-03-15,13.700,3.700,8.500,0.400,25.000,48.200,13.550,28908.280,75,33,2020-03-15T06:42,2020-03-15T18:38,2020-03-15,VISEU,40.661,-7.910
2020-03-16,12.200,2.200,7.100,0.900,25.500,49.300,15.260,33640.020,70,41,2020-03-16T06:40,2020-03-16T18:39,2020-03-16,VISEU,40.661,-7.910
2020-03-17,14.600,7.300,10.800,0.300,31.200,54.700,13.200,30511.990,65,61,2020-03-17T06:39,2020-03-17T18:40,2020-03-17,VISEU,40.661,-7.910
2020-03-18,20.200,9.100,14.000,0.000,22.500,41.400,19.810,39350.410,71,14,2020-03-18T06:37,2020-03-18T18:41,2020-03-18,VISEU,40.661,-7.910
2020-03-19,19.600,9.300,14.100,0.200,11.400,22.000,18.570,39450.230,70,59,2020-03-19T06:35,2020-03-19T18:42,2020-03-19,VISEU,40.661,-7.910
2020-03-20,14.300,8.600,11.200,17.000,10.300,31.300,9.590,20079.380,86,79,2020-03-20T06:34,2020-03-20T18:43,2020-03-20,VISEU,40.661,-7.910
2020-03-21,11.900,5.700,9.100,14.200,10.300,22.000,10.860,28666.050,82,77,2020-03-21T06:32,2020-03-21T18:44,2020-03-21,VISEU,40.661,-7.910
2020-03-22,15.100,4.300,9.500,1.200,11.900,22.300,14.810,32557.580,79,60,2020-03-22T06:30,2020-03-22T18:45,2020-03-22,VISEU,40.661,-7.910
2020-03-23,16.500,6.900,11.300,0.100,20.300,38.200,18.300,40144.740,75,23,2020-03-23T06:29,2020-03-23T18:47,2020-03-23,VISEU,40.661,-7.910
2020-03-24,17.700,7.100,12.000,0.000,21.400,40.000,18.520,39950.530,67,24,2020-03-24T06:27,2020-03-24T18:48,2020-03-24,VISEU,40.661,-7.910
2020-03-25,17.500,8.400,12.600,0.000,17.600,32.800,17.150,40263.080,71,34,2020-03-25T06:25,2020-03-25T18:49,2020-03-25,VISEU,40.661,-7.910
2020-03-26,15.900,5.500,9.700,0.000,16.400,32.400,21.400,40498.810,84,45,2020-03-26T06:24,2020-03-26T18:50,2020-03-26,VISEU,40.661,-7.910
2020-03-27,14.600,5.000,9.000,0.000,25.100,45.700,22.830,40923.210,62,34,2020-03-27T06:22,2020-03-27T18:51,2020-03-27,VISEU,40.661,-7.910
2020-03-28,16.000,4.500,10.200,0.000,15.500,31.000,20.210,39234.600,60,87,2020-03-28T06:20,2020-03-28T18:52,2020-03-28,VISEU,40.661,-7.910
2020-03-29,16.900,4.800,11.000,0.000,12.800,27.000,15.650,30045.080,68,71,2020-03-29T06:19,2020-03-29T18:53,2020-03-29,VISEU,40.661,-7.910
2020-03-30,10.100,5.200,7.700,1.100,29.600,52.900,12.410,20217.000,63,90,2020-03-30T06:17,2020-03-30T18:54,2020-03-30,VISEU,40.661,-7.910
2020-03-31,7.500,2.800,5.100,3.000,25.700,47.500,5.950,2121.280,75,97,2020-03-31T06:15,2020-03-31T18:55,2020-03-31,VISEU,40.661,-7.910
2020-04-01,12.100,2.000,7.000,0.400,13.200,34.900,18.330,41293.160,77,39,2020-04-01T06:14,2020-04-01T18:56,2020-04-01,VISEU,40.661,-7.910
2020-04-02,16.000,3.500,10.100,0.100,17.900,34.600,16.080,41597.790,71,35,2020-04-02T06:12,2020-04-02T18:57,2020-04-02,VISEU,40.661,-7.910
2020-04-03,18.300,5.600,11.900,0.000,15.500,29.900,22.020,42030.920,69,16,2020-04-03T06:11,2020-04-03T18:58,2020-04-03,VISEU,40.661,-7.910
2020-04-04,16.400,9.300,12.600,0.900,26.100,45.700,12.190,20204.790,64,70,2020-04-04T06:09,2020-04-04T18:59,2020-04-04,VISEU,40.661,-7.910
2020-04-05,14.200,10.200,12.300,36.500,21.300,44.300,4.830,805.710,88,94,2020-04-05T06:07,2020-04-05T19:00,2020-04-05,VISEU,40.661,-7.910
2020-04-06,14.400,9.900,11.900,9.000,13.700,43.600,6.890,5205.510,90,96,2020-04-06T06:06,2020-04-06T19:01,2020-04-06,VISEU,40.661,-7.910
2020-04-07,19.100,11.100,14.500,1.300,20.900,38.900,17.170,41781.950,83,66,2020-04-07T06:04,2020-04-07T19:02,2020-04-07,VISEU,40.661,-7.910
2020-04-08,18.500,11.800,14.900,3.100,13.000,24.800,11.640,18753.940,87,97,2020-04-08T06:03,2020-04-08T19:03,2020-04-08,VISEU,40.661,-7.910
2020-04-09,15.800,13.100,14.000,15.900,18.500,33.800,6.070,0.000,93,98,2020-04-09T06:01,2020-04-09T19:04,2020-04-09,VISEU,40.661,-7.910
2020-04-10,16.600,9.900,13.600,2.700,13.800,27.000,14.440,35351.880,89,71,2020-04-10T05:59,2020-04-10T19:05,2020-04-10,VISEU,40.661,-7.910
2020-04-11,18.000,8.400,13.100,0.000,8.300,20.500,16.170,34503.160,83,93,2020-04-11T05:58,2020-04-11T19:06,2020-04-11,VISEU,40.661,-7.910
2020-04-12,17.000,9.600,13.100,7.000,12.200,26.300,14.950,39380.610,87,75,2020-04-12T05:56,2020-04-12T19:07,2020-04-12,VISEU,40.661,-7.910
2020-04-13,13.400,7.600,10.700,5.600,11.000,33.500,11.110,25904.270,88,75,2020-04-13T05:55,2020-04-13T19:09,2020-04-13,VISEU,40.661,-7.910
2020-04-14,18.200,9.100,13.300,2.700,19.100,41.400,21.120,44557.260,74,53,2020-04-14T05:53,2020-04-14T19:10,2020-04-14,VISEU,40.661,-7.910
2020-04-15,14.100,9.900,11.600,14.300,28.200,58.000,12.030,24295.220,83,81,2020-04-15T05:52,2020-04-15T19:11,2020-04-15,VISEU,40.661,-7.910
2020-04-16,14.900,8.800,11.600,18.200,27.400,54.700,10.700,18604.000,85,93,2020-04-16T05:50,2020-04-16T19:12,2020-04-16,VISEU,40.661,-7.910
2020-04-17,14.900,8.600,11.900,14.800,26.300,58.000,16.250,39158.550,87,60,2020-04-17T05:48,2020-04-17T19:13,2020-04-17,VISEU,40.661,-7.910
2020-04-18,16.600,7.700,12.000,0.300,14.400,29.200,19.960,44338.530,82,58,2020-04-18T05:47,2020-04-18T19:14,2020-04-18,VISEU,40.661,-7.910
2020-04-19,16.500,7.200,11.300,0.300,20.500,38.200,20.810,42993.200,83,51,2020-04-19T05:45,2020-04-19T19:15,2020-04-19,VISEU,40.661,-7.910
2020-04-20,13.900,7.800,10.000,8.000,25.700,44.300,9.040,12025.050,89,95,2020-04-20T05:44,2020-04-20T19:16,2020-04-20,VISEU,40.661,-7.910
2020-04-21,16.100,7.100,11.400,1.200,17.300,32.400,15.230,34359.770,83,80,2020-04-21T05:43,2020-04-21T19:17,2020-04-21,VISEU,40.661,-7.910
2020-04-22,16.200,7.800,12.100,0.000,16.900,30.200,16.060,35885.250,81,72,2020-04-22T05:41,2020-04-22T19:18,2020-04-22,VISEU,40.661,-7.910
2020-04-23,19.500,8.000,13.900,0.900,11.900,25.900,21.260,45861.720,80,64,2020-04-23T05:40,2020-04-23T19:19,2020-04-23,VISEU,40.661,-7.910
2020-04-24,19.800,10.400,14.700,7.000,10.700,28.400,17.560,36476.960,83,93,2020-04-24T05:38,2020-04-24T19:20,2020-04-24,VISEU,40.661,-7.910
2020-04-25,15.500,9.300,12.800,1.500,16.800,31.700,10.440,7776.550,89,88,2020-04-25T05:37,2020-04-25T19:21,2020-04-25,VISEU,40.661,-7.910
2020-04-26,14.200,8.600,11.200,0.700,13.700,27.700,14.540,40204.270,83,86,2020-04-26T05:36,2020-04-26T19:22,2020-04-26,VISEU,40.661,-7.910
2020-04-27,13.300,7.700,10.500,7.400,16.200,31.700,17.010,41394.840,87,69,2020-04-27T05:34,2020-04-27T19:23,2020-04-27,VISEU,40.661,-7.910
2020-04-28,14.400,7.300,10.800,1.400,16.000,36.400,17.950,46545.200,86,58,2020-04-28T05:33,2020-04-28T19:24,2020-04-28,VISEU,40.661,-7.910
2020-04-29,14.600,9.100,11.300,3.700,24.200,43.200,10.040,13907.760,87,95,2020-04-29T05:32,2020-04-29T19:25,2020-04-29,VISEU,40.661,-7.910
2020-04-30,14.300,10.100,12.200,3.400,20.300,36.700,8.250,8088.990,87,91,2020-04-30T05:30,2020-04-30T19:26,2020-04-30,VISEU,40.661,-7.910
2020-05-01,18.200,12.500,14.700,6.300,21.300,39.600,12.780,23179.670,90,96,2020-05-01T05:29,2020-05-01T19:27,2020-05-01,VISEU,40.661,-7.910
2020-05-02,20.400,12.100,15.400,0.300,8.400,20.500,18.420,28943.500,83,99,2020-05-02T05:28,2020-05-02T19:28,2020-05-02,VISEU,40.661,-7.910
2020-05-03,27.000,10.000,19.300,0.000,17.000,31.300,26.920,46800.000,68,85,2020-05-03T05:27,2020-05-03T19:29,2020-05-03,VISEU,40.661,-7.910
2020-05-04,20.500,12.100,16.600,3.600,28.000,61.200,18.560,45529.730,75,50,2020-05-04T05:25,2020-05-04T19:30,2020-05-04,VISEU,40.661,-7.910
2020-05-05,17.700,11.300,14.200,1.600,17.700,35.300,18.700,46800.000,80,51,2020-05-05T05:24,2020-05-05T19:31,2020-05-05,VISEU,40.661,-7.910
2020-05-06,19.900,9.900,15.000,0.000,14.000,24.500,23.600,39600.000,78,67,2020-05-06T05:23,2020-05-06T19:32,2020-05-06,VISEU,40.661,-7.910
2020-05-07,24.200,12.100,17.800,3.100,13.800,35.300,24.490,44768.040,74,68,2020-05-07T05:22,2020-05-07T19:33,2020-05-07,VISEU,40.661,-7.910
2020-05-08,20.600,13.300,16.500,7.600,24.800,45.000,21.270,46800.000,84,64,2020-05-08T05:21,2020-05-08T19:34,2020-05-08,VISEU,40.661,-7.910
2020-05-09,15.900,10.100,12.500,6.400,20.300,47.900,13.200,25867.810,83,85,2020-05-09T05:20,2020-05-09T19:36,2020-05-09,VISEU,40.661,-7.910
2020-05-10,16.100,9.800,12.500,7.300,15.500,31.300,19.280,42103.070,84,78,2020-05-10T05:19,2020-05-10T19:36,2020-05-10,VISEU,40.661,-7.910
2020-05-11,17.000,10.900,13.300,12.500,19.100,41.000,15.740,37951.020,87,75,2020-05-11T05:17,2020-05-11T19:37,2020-05-11,VISEU,40.661,-7.910
2020-05-12,18.500,10.100,13.400,6.700,14.300,28.400,21.250,43059.590,83,69,2020-05-12T05:16,2020-05-12T19:38,2020-05-12,VISEU,40.661,-7.910
2020-05-13,14.900,10.100,12.400,5.600,16.800,33.800,13.380,27885.520,84,85,2020-05-13T05:15,2020-05-13T19:39,2020-05-13,VISEU,40.661,-7.910
2020-05-14,16.800,8.500,12.700,8.700,17.800,34.200,20.390,43200.000,70,88,2020-05-14T05:15,2020-05-14T19:40,2020-05-14,VISEU,40.661,-7.910
2020-05-15,18.400,10.100,14.500,0.000,15.200,34.200,21.810,46892.610,69,61,2020-05-15T05:14,2020-05-15T19:41,2020-05-15,VISEU,40.661,-7.910
2020-05-16,20.500,9.300,14.800,0.000,23.800,42.500,25.430,47166.320,63,23,2020-05-16T05:13,2020-05-16T19:42,2020-05-16,VISEU,40.661,-7.910
2020-05-17,21.500,10.100,15.600,0.000,20.100,36.400,29.830,47337.180,61,1,2020-05-17T05:12,2020-05-17T19:43,2020-05-17,VISEU,40.661,-7.910
2020-05-18,24.500,9.400,17.500,0.000,18.800,32.400,28.940,47261.200,74,11,2020-05-18T05:11,2020-05-18T19:44,2020-05-18,VISEU,40.661,-7.910
2020-05-19,26.800,11.800,19.600,0.000,12.700,26.300,28.870,47262.480,69,48,2020-05-19T05:10,2020-05-19T19:45,2020-05-19,VISEU,40.661,-7.910
2020-05-20,26.000,13.400,18.700,0.200,18.500,35.300,26.750,46186.670,83,72,2020-05-20T05:09,2020-05-20T19:46,2020-05-20,VISEU,40.661,-7.910
2020-05-21,24.900,13.500,18.800,0.000,12.200,27.000,28.660,47139.640,78,68,2020-05-21T05:09,2020-05-21T19:47,2020-05-21,VISEU,40.661,-7.910
2020-05-22,25.200,12.500,18.400,0.000,16.300,30.200,28.800,47136.910,79,63,2020-05-22T05:08,2020-05-22T19:48,2020-05-22,VISEU,40.661,-7.910
2020-05-23,25.400,13.700,19.300,0.000,13.000,23.800,28.520,47284.550,74,58,2020-05-23T05:07,2020-05-23T19:49,2020-05-23,VISEU,40.661,-7.910
2020-05-24,26.900,15.100,20.800,0.000,21.300,37.800,28.320,47771.210,66,40,2020-05-24T05:06,2020-05-24T19:50,2020-05-24,VISEU,40.661,-7.910
2020-05-25,28.200,15.100,22.100,0.000,12.000,20.900,28.310,47764.840,68,18,2020-05-25T05:06,2020-05-25T19:51,2020-05-25,VISEU,40.661,-7.910
2020-05-26,28.300,16.600,22.700,0.000,24.700,43.900,28.660,48115.200,54,6,2020-05-26T05:05,2020-05-26T19:51,2020-05-26,VISEU,40.661,-7.910
2020-05-27,29.500,19.000,23.700,0.500,18.700,35.300,26.220,48234.810,55,10,2020-05-27T05:05,2020-05-27T19:52,2020-05-27,VISEU,40.661,-7.910
2020-05-28,29.600,16.800,23.700,0.000,15.300,27.700,25.920,48252.100,54,15,2020-05-28T05:04,2020-05-28T19:53,2020-05-28,VISEU,40.661,-7.910
2020-05-29,29.000,16.400,22.800,1.300,14.900,37.100,25.430,48379.360,68,14,2020-05-29T05:03,2020-05-29T19:54,2020-05-29,VISEU,40.661,-7.910
2020-05-30,28.200,16.100,22.400,1.500,5.900,23.000,24.220,37948.780,74,85,2020-05-30T05:03,2020-05-30T19:55,2020-05-30,VISEU,40.661,-7.910
2020-05-31,25.500,17.600,21.400,1.600,12.100,26.300,22.200,42655.250,79,76,2020-05-31T05:02,2020-05-31T19:55,2020-05-31,VISEU,40.661,-7.910
2020-06-01,23.000,14.600,19.200,0.200,14.500,27.400,17.780,42881.120,75,72,2020-06-01T05:02,2020-06-01T19:56,2020-06-01,VISEU,40.661,-7.910
2020-06-02,24.500,15.600,19.500,1.100,16.700,32.400,23.100,47201.930,74,63,2020-06-02T05:02,2020-06-02T19:57,2020-06-02,VISEU,40.661,-7.910
2020-06-03,20.800,14.400,17.400,1.700,20.500,38.200,17.300,34464.840,85,66,2020-06-03T05:01,2020-06-03T19:57,2020-06-03,VISEU,40.661,-7.910
2020-06-04,20.700,13.700,16.900,0.300,19.900,38.500,25.390,47467.820,73,49,2020-06-04T05:01,2020-06-04T19:58,2020-06-04,VISEU,40.661,-7.910
2020-06-05,23.800,11.000,16.900,0.000,18.500,36.000,29.510,49685.840,70,4,2020-06-05T05:01,2020-06-05T19:59,2020-06-05,VISEU,40.661,-7.910
2020-06-06,21.500,10.600,15.300,0.000,21.200,40.000,25.010,43451.230,75,78,2020-06-06T05:00,2020-06-06T19:59,2020-06-06,VISEU,40.661,-7.910
2020-06-07,20.100,11.400,15.400,0.300,19.500,38.500,21.960,43533.280,73,50,2020-06-07T05:00,2020-06-07T20:00,2020-06-07,VISEU,40.661,-7.910
2020-06-08,21.500,9.100,15.600,0.000,24.200,43.200,26.770,49997.820,61,31,2020-06-08T05:00,2020-06-08T20:01,2020-06-08,VISEU,40.661,-7.910
2020-06-09,23.000,11.300,16.900,0.000,20.300,38.200,27.980,46884.150,59,53,2020-06-09T05:00,2020-06-09T20:01,2020-06-09,VISEU,40.661,-7.910
2020-06-10,23.500,10.100,16.700,0.000,20.100,38.500,28.820,49354.240,67,40,2020-06-10T05:00,2020-06-10T20:02,2020-06-10,VISEU,40.661,-7.910
2020-06-11,18.000,10.100,13.200,1.000,24.500,46.800,13.860,23748.500,77,74,2020-06-11T05:00,2020-06-11T20:02,2020-06-11,VISEU,40.661,-7.910
2020-06-12,16.100,10.200,13.000,7.700,21.800,45.000,18.480,40388.630,82,79,2020-06-12T05:00,2020-06-12T20:03,2020-06-12,VISEU,40.661,-7.910
2020-06-13,18.100,10.900,14.100,1.000,13.700,27.400,18.500,43181.360,81,57,2020-06-13T05:00,2020-06-13T20:03,2020-06-13,VISEU,40.661,-7.910
2020-06-14,18.700,8.900,14.300,0.000,15.500,29.500,18.260,37158.780,74,77,2020-06-14T05:00,2020-06-14T20:04,2020-06-14,VISEU,40.661,-7.910
2020-06-15,19.600,9.600,14.900,0.000,15.700,31.700,20.560,41971.590,75,67,2020-06-15T05:00,2020-06-15T20:04,2020-06-15,VISEU,40.661,-7.910
2020-06-16,19.800,11.800,15.400,0.800,22.300,42.500,24.020,49633.560,75,41,2020-06-16T05:00,2020-06-16T20:04,2020-06-16,VISEU,40.661,-7.910
2020-06-17,20.100,9.000,14.500,0.000,19.200,38.200,22.040,45662.140,74,47,2020-06-17T05:00,2020-06-17T20:05,2020-06-17,VISEU,40.661,-7.910
2020-06-18,22.500,9.100,15.600,0.000,19.900,41.400,28.600,50425.840,72,14,2020-06-18T05:00,2020-06-18T20:05,2020-06-18,VISEU,40.661,-7.910
2020-06-19,23.600,8.700,16.000,0.000,17.800,34.600,30.520,50563.960,66,0,2020-06-19T05:00,2020-06-19T20:05,2020-06-19,VISEU,40.661,-7.910
2020-06-20,25.000,10.100,17.700,0.000,18.600,36.700,30.420,50447.990,65,2,2020-06-20T05:00,2020-06-20T20:05,2020-06-20,VISEU,40.661,-7.910
2020-06-21,26.500,10.900,18.900,0.000,18.400,35.300,29.910,50330.250,71,4,2020-06-21T05:00,2020-06-21T20:06,2020-06-21,VISEU,40.661,-7.910
2020-06-22,33.500,16.100,24.700,0.000,21.400,40.000,30.220,50335.280,56,13,2020-06-22T05:01,2020-06-22T20:06,2020-06-22,VISEU,40.661,-7.910
2020-06-23,34.000,18.800,26.100,0.000,13.400,26.600,29.540,49218.300,51,31,2020-06-23T05:01,2020-06-23T20:06,2020-06-23,VISEU,40.661,-7.910
2020-06-24,27.400,15.800,21.500,0.000,10.400,26.300,28.790,48969.640,75,42,2020-06-24T05:01,2020-06-24T20:06,2020-06-24,VISEU,40.661,-7.910
2020-06-25,25.300,14.200,18.900,0.000,17.100,33.800,29.480,47770.570,75,41,2020-06-25T05:02,2020-06-25T20:06,2020-06-25,VISEU,40.661,-7.910
2020-06-26,23.100,13.300,17.700,0.000,15.400,32.000,24.870,42159.750,72,80,2020-06-26T05:02,2020-06-26T20:06,2020-06-26,VISEU,40.661,-7.910
2020-06-27,23.000,15.700,19.300,0.500,18.300,32.800,17.890,42612.830,75,61,2020-06-27T05:02,2020-06-27T20:06,2020-06-27,VISEU,40.661,-7.910
2020-06-28,27.000,14.400,20.500,0.000,20.900,40.000,27.220,47539.860,74,30,2020-06-28T05:03,2020-06-28T20:06,2020-06-28,VISEU,40.661,-7.910
2020-06-29,30.300,14.400,22.500,0.000,12.200,25.200,29.960,49248.630,68,14,2020-06-29T05:03,2020-06-29T20:06,2020-06-29,VISEU,40.661,-7.910
2020-06-30,31.600,17.600,24.000,0.000,15.100,33.500,30.370,50173.510,59,1,2020-06-30T05:04,2020-06-30T20:06,2020-06-30,VISEU,40.661,-7.910
2020-07-01,26.200,16.500,20.700,0.000,17.600,35.600,29.600,49356.600,71,32,2020-07-01T05:04,2020-07-01T20:06,2020-07-01,VISEU,40.661,-7.910
2020-07-02,23.100,13.600,18.000,0.000,19.900,38.900,29.890,49800.630,65,2,2020-07-02T05:05,2020-07-02T20:06,2020-07-02,VISEU,40.661,-7.910
2020-07-03,28.500,12.200,20.200,0.000,19.700,37.800,30.830,50007.070,55,0,2020-07-03T05:05,2020-07-03T20:06,2020-07-03,VISEU,40.661,-7.910
2020-07-04,32.300,14.800,24.000,0.000,19.300,34.200,30.500,49985.040,49,34,2020-07-04T05:06,2020-07-04T20:05,2020-07-04,VISEU,40.661,-7.910
2020-07-05,34.600,20.000,27.300,0.000,18.300,34.200,29.950,49852.580,42,5,2020-07-05T05:06,2020-07-05T20:05,2020-07-05,VISEU,40.661,-7.910
2020-07-06,35.500,20.800,28.000,0.000,14.700,29.500,29.920,49721.160,47,0,2020-07-06T05:07,2020-07-06T20:05,2020-07-06,VISEU,40.661,-7.910
2020-07-07,33.800,19.700,26.700,0.000,14.000,27.700,29.940,49694.930,51,18,2020-07-07T05:08,2020-07-07T20:05,2020-07-07,VISEU,40.661,-7.910
2020-07-08,30.300,16.500,22.800,0.000,14.000,31.000,30.340,49666.070,65,2,2020-07-08T05:08,2020-07-08T20:04,2020-07-08,VISEU,40.661,-7.910
2020-07-09,32.300,15.700,24.200,0.100,18.500,37.100,27.760,49534.710,61,10,2020-07-09T05:09,2020-07-09T20:04,2020-07-09,VISEU,40.661,-7.910
2020-07-10,33.700,17.200,25.700,0.000,19.900,36.700,29.600,49405.030,54,1,2020-07-10T05:10,2020-07-10T20:03,2020-07-10,VISEU,40.661,-7.910
2020-07-11,34.500,21.000,26.900,0.000,24.600,44.300,23.980,40512.130,43,34,2020-07-11T05:10,2020-07-11T20:03,2020-07-11,VISEU,40.661,-7.910
2020-07-12,31.600,22.100,26.700,0.000,15.900,30.200,26.900,48959.640,47,32,2020-07-12T05:11,2020-07-12T20:03,2020-07-12,VISEU,40.661,-7.910
2020-07-13,33.200,21.500,27.100,0.000,17.500,34.600,29.250,49118.280,51,1,2020-07-13T05:12,2020-07-13T20:02,2020-07-13,VISEU,40.661,-7.910
2020-07-14,32.300,21.200,26.700,0.000,18.500,34.600,29.240,49082.690,34,33,2020-07-14T05:13,2020-07-14T20:01,2020-07-14,VISEU,40.661,-7.910
2020-07-15,33.200,18.500,26.100,0.000,28.800,51.500,29.660,48957.420,29,13,2020-07-15T05:13,2020-07-15T20:01,2020-07-15,VISEU,40.661,-7.910
2020-07-16,35.200,21.500,28.400,0.000,23.000,41.800,29.460,49003.780,31,8,2020-07-16T05:14,2020-07-16T20:00,2020-07-16,VISEU,40.661,-7.910
2020-07-17,35.800,22.100,29.100,0.000,24.900,45.000,29.460,48621.440,27,17,2020-07-17T05:15,2020-07-17T20:00,2020-07-17,VISEU,40.661,-7.910
2020-07-18,36.300,21.400,28.400,0.000,24.900,44.600,29.460,48837.980,29,0,2020-07-18T05:16,2020-07-18T19:59,2020-07-18,VISEU,40.661,-7.910
2020-07-19,32.000,16.800,24.100,0.000,14.200,32.400,29.530,48792.580,58,0,2020-07-19T05:17,2020-07-19T19:58,2020-07-19,VISEU,40.661,-7.910
2020-07-20,33.400,17.000,26.100,0.000,13.200,25.600,28.700,48568.540,48,13,2020-07-20T05:18,2020-07-20T19:57,2020-07-20,VISEU,40.661,-7.910
2020-07-21,32.800,20.500,26.300,0.100,17.500,41.400,20.130,43187.460,46,70,2020-07-21T05:18,2020-07-21T19:57,2020-07-21,VISEU,40.661,-7.910
2020-07-22,32.000,21.000,26.400,0.000,16.700,32.000,25.450,47922.070,53,13,2020-07-22T05:19,2020-07-22T19:56,2020-07-22,VISEU,40.661,-7.910
2020-07-23,33.000,19.500,26.100,0.000,19.100,36.700,26.700,48142.970,54,5,2020-07-23T05:20,2020-07-23T19:55,2020-07-23,VISEU,40.661,-7.910
2020-07-24,32.300,16.200,24.100,0.000,22.500,41.800,28.760,48011.960,58,0,2020-07-24T05:21,2020-07-24T19:54,2020-07-24,VISEU,40.661,-7.910
2020-07-25,32.200,18.400,24.600,0.000,22.700,42.100,28.800,47952.340,51,0,2020-07-25T05:22,2020-07-25T19:53,2020-07-25,VISEU,40.661,-7.910
2020-07-26,34.200,16.100,24.900,0.000,17.600,33.100,28.860,47824.710,53,0,2020-07-26T05:23,2020-07-26T19:52,2020-07-26,VISEU,40.661,-7.910
2020-07-27,32.500,17.100,24.100,0.000,20.000,39.200,28.250,47595.440,60,0,2020-07-27T05:24,2020-07-27T19:51,2020-07-27,VISEU,40.661,-7.910
2020-07-28,31.800,15.900,23.400,0.000,12.400,25.600,28.080,47581.730,66,13,2020-07-28T05:25,2020-07-28T19:50,2020-07-28,VISEU,40.661,-7.910
2020-07-29,35.700,19.000,27.300,0.000,17.400,33.500,27.930,47467.000,51,0,2020-07-29T05:26,2020-07-29T19:49,2020-07-29,VISEU,40.661,-7.910
2020-07-30,32.600,19.900,26.200,0.000,16.200,34.200,27.880,47357.250,50,1,2020-07-30T05:27,2020-07-30T19:48,2020-07-30,VISEU,40.661,-7.910
2020-07-31,32.200,17.500,24.200,0.000,16.400,31.700,28.720,47345.860,53,6,2020-07-31T05:28,2020-07-31T19:47,2020-07-31,VISEU,40.661,-7.910
2020-08-01,29.600,15.400,22.300,0.000,17.300,34.900,27.690,47243.520,62,3,2020-08-01T05:28,2020-08-01T19:46,2020-08-01,VISEU,40.661,-7.910
2020-08-02,30.400,13.900,21.700,0.000,23.200,44.600,26.560,46889.710,63,61,2020-08-02T05:29,2020-08-02T19:45,2020-08-02,VISEU,40.661,-7.910
2020-08-03,28.500,13.800,21.100,0.000,22.700,42.500,27.050,46811.630,64,78,2020-08-03T05:30,2020-08-03T19:44,2020-08-03,VISEU,40.661,-7.910
2020-08-04,32.700,16.600,24.600,0.000,19.900,37.400,27.540,46973.740,52,43,2020-08-04T05:31,2020-08-04T19:43,2020-08-04,VISEU,40.661,-7.910
2020-08-05,34.700,19.000,27.000,0.000,16.300,32.800,27.500,46849.730,41,1,2020-08-05T05:32,2020-08-05T19:42,2020-08-05,VISEU,40.661,-7.910
